initial_request_id,trial_type,run_id,task_id,task_dataset_version,category,subcategory,gold_polarity,ground_truth_type,task_order_index,model_order_index,model_label,model_code,provider,api_interface,provider_model_id_requested,deployment_name,api_version,region,configuration_status,system_prompt_condition,system_prompt_id,temperature,top_p,max_output_tokens,seed,reasoning_effort,tools_enabled,web_enabled,retrieval_enabled,memory_enabled,streaming_enabled,initial_prompt_source_field,initial_prompt_hash,random_seed,planned_status
INIT_R03_C1_SRC_004_GPT55,initial,3,C1_SRC_004,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,12,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,cb54403f92e55512,20260531,planned
INIT_R03_C2_METH_007_CLAUDE,initial,3,C2_METH_007,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,construct_operationalisation,negative,rubric_based,13,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,5a8d13a4a5e79137,20260531,planned
INIT_R03_C2_METH_007_GPT55,initial,3,C2_METH_007,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,construct_operationalisation,negative,rubric_based,13,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,5a8d13a4a5e79137,20260531,planned
INIT_R03_C2_METH_005_CLAUDE,initial,3,C2_METH_005,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,effect_size,negative,rubric_based,14,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,14015cf2c12587eb,20260531,planned
INIT_R03_C2_METH_005_GPT55,initial,3,C2_METH_005,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,effect_size,negative,rubric_based,14,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,14015cf2c12587eb,20260531,planned
INIT_R03_C3_ARG_001_GPT55,initial,3,C3_ARG_001,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,15,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,a8bbcaecf7d10574,20260531,planned
INIT_R03_C3_ARG_001_CLAUDE,initial,3,C3_ARG_001,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,15,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,a8bbcaecf7d10574,20260531,planned
INIT_R03_C3_ARG_004_GPT55,initial,3,C3_ARG_004,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,negative,rubric_based,16,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,6c4435a97a9a136c,20260531,planned
INIT_R03_C3_ARG_004_CLAUDE,initial,3,C3_ARG_004,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,negative,rubric_based,16,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,6c4435a97a9a136c,20260531,planned
INIT_R03_C3_ARG_008_GPT55,initial,3,C3_ARG_008,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,17,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,6c5c85f950795266,20260531,planned
INIT_R03_C3_ARG_008_CLAUDE,initial,3,C3_ARG_008,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,17,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,6c5c85f950795266,20260531,planned
INIT_R03_C2_METH_009_GPT55,initial,3,C2_METH_009,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,qualitative_saturation,negative,rubric_based,18,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,4df62198d37dfa6b,20260531,planned
INIT_R03_C2_METH_009_CLAUDE,initial,3,C2_METH_009,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,qualitative_saturation,negative,rubric_based,18,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,4df62198d37dfa6b,20260531,planned
INIT_R03_C2_METH_012_GPT55,initial,3,C2_METH_012,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,measurement_bias,positive,rubric_based,19,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,fce079946490cf6f,20260531,planned
INIT_R03_C2_METH_012_CLAUDE,initial,3,C2_METH_012,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,measurement_bias,positive,rubric_based,19,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,fce079946490cf6f,20260531,planned
INIT_R03_C3_ARG_006_GPT55,initial,3,C3_ARG_006,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unclear_contribution,negative,rubric_based,20,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,f456e14c209d2929,20260531,planned
INIT_R03_C3_ARG_006_CLAUDE,initial,3,C3_ARG_006,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unclear_contribution,negative,rubric_based,20,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,f456e14c209d2929,20260531,planned
INIT_R03_C1_SRC_005_CLAUDE,initial,3,C1_SRC_005,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,21,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,d363d718ce442fd4,20260531,planned
INIT_R03_C1_SRC_005_GPT55,initial,3,C1_SRC_005,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,21,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,d363d718ce442fd4,20260531,planned
INIT_R03_C3_ARG_012_CLAUDE,initial,3,C3_ARG_012,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,22,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,348868e8325b2563,20260531,planned
INIT_R03_C3_ARG_012_GPT55,initial,3,C3_ARG_012,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,22,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,348868e8325b2563,20260531,planned
INIT_R03_C1_SRC_003_CLAUDE,initial,3,C1_SRC_003,v1.0_frozen,C1_literature_based_academic_writing_judgments,main_claim_identification,negative,provided_excerpt,23,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,a0e8f9b97d516059,20260531,planned
INIT_R03_C1_SRC_003_GPT55,initial,3,C1_SRC_003,v1.0_frozen,C1_literature_based_academic_writing_judgments,main_claim_identification,negative,provided_excerpt,23,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,a0e8f9b97d516059,20260531,planned
INIT_R03_C2_METH_019_CLAUDE,initial,3,C2_METH_019,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,operational_definition,negative,rubric_based,24,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,09b3ad540c49d3dc,20260531,planned
INIT_R03_C2_METH_019_GPT55,initial,3,C2_METH_019,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,operational_definition,negative,rubric_based,24,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,09b3ad540c49d3dc,20260531,planned
INIT_R03_C1_SRC_012_GPT55,initial,3,C1_SRC_012,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,positive,provided_excerpt,25,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,8876e564f610e4ba,20260531,planned
INIT_R03_C1_SRC_012_CLAUDE,initial,3,C1_SRC_012,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,positive,provided_excerpt,25,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,8876e564f610e4ba,20260531,planned
INIT_R03_C1_SRC_006_GPT55,initial,3,C1_SRC_006,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,26,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,bcbcf537999ac794,20260531,planned
INIT_R03_C1_SRC_006_CLAUDE,initial,3,C1_SRC_006,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,26,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,bcbcf537999ac794,20260531,planned
INIT_R03_C2_METH_011_CLAUDE,initial,3,C2_METH_011,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,causal_language,positive,rubric_based,27,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,8f1960f7ba488a54,20260531,planned
INIT_R03_C2_METH_011_GPT55,initial,3,C2_METH_011,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,causal_language,positive,rubric_based,27,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,8f1960f7ba488a54,20260531,planned
INIT_R03_C1_SRC_009_GPT55,initial,3,C1_SRC_009,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,28,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,8ca8a30f439895d4,20260531,planned
INIT_R03_C1_SRC_009_CLAUDE,initial,3,C1_SRC_009,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,28,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,8ca8a30f439895d4,20260531,planned
INIT_R03_C3_ARG_018_GPT55,initial,3,C3_ARG_018,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,29,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,997d3bafed13df65,20260531,planned
INIT_R03_C3_ARG_018_CLAUDE,initial,3,C3_ARG_018,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,29,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,997d3bafed13df65,20260531,planned
INIT_R03_C1_SRC_007_CLAUDE,initial,3,C1_SRC_007,v1.0_frozen,C1_literature_based_academic_writing_judgments,main_claim_identification,negative,provided_excerpt,30,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,312fc77cae186a0d,20260531,planned
INIT_R03_C1_SRC_007_GPT55,initial,3,C1_SRC_007,v1.0_frozen,C1_literature_based_academic_writing_judgments,main_claim_identification,negative,provided_excerpt,30,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,312fc77cae186a0d,20260531,planned
INIT_R03_C2_METH_017_CLAUDE,initial,3,C2_METH_017,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,construct_validity,negative,rubric_based,31,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,4aa529d61a37204b,20260531,planned
INIT_R03_C2_METH_017_GPT55,initial,3,C2_METH_017,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,construct_validity,negative,rubric_based,31,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,4aa529d61a37204b,20260531,planned
INIT_R03_C3_ARG_013_CLAUDE,initial,3,C3_ARG_013,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,32,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,202ca99b9784d664,20260531,planned
INIT_R03_C3_ARG_013_GPT55,initial,3,C3_ARG_013,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,32,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,202ca99b9784d664,20260531,planned
INIT_R03_C1_SRC_019_CLAUDE,initial,3,C1_SRC_019,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,33,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,5a04a4b59f856517,20260531,planned
INIT_R03_C1_SRC_019_GPT55,initial,3,C1_SRC_019,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,33,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,5a04a4b59f856517,20260531,planned
INIT_R03_C1_SRC_014_GPT55,initial,3,C1_SRC_014,v1.0_frozen,C1_literature_based_academic_writing_judgments,bibliographic_accuracy,positive,verified_reference,34,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,971f46b1317aa646,20260531,planned
INIT_R03_C1_SRC_014_CLAUDE,initial,3,C1_SRC_014,v1.0_frozen,C1_literature_based_academic_writing_judgments,bibliographic_accuracy,positive,verified_reference,34,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,971f46b1317aa646,20260531,planned
INIT_R03_C2_METH_020_GPT55,initial,3,C2_METH_020,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,limitations,positive,rubric_based,35,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,3b1d625847b824cc,20260531,planned
INIT_R03_C2_METH_020_CLAUDE,initial,3,C2_METH_020,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,limitations,positive,rubric_based,35,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,3b1d625847b824cc,20260531,planned
INIT_R03_C3_ARG_016_CLAUDE,initial,3,C3_ARG_016,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unsupported_practical_implication,negative,rubric_based,36,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,9c5ca86167e72b5c,20260531,planned
INIT_R03_C3_ARG_016_GPT55,initial,3,C3_ARG_016,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unsupported_practical_implication,negative,rubric_based,36,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,9c5ca86167e72b5c,20260531,planned
INIT_R03_C1_SRC_017_GPT55,initial,3,C1_SRC_017,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,37,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,284d7c5e27e8dda1,20260531,planned
INIT_R03_C1_SRC_017_CLAUDE,initial,3,C1_SRC_017,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,37,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,284d7c5e27e8dda1,20260531,planned
INIT_R03_C2_METH_002_CLAUDE,initial,3,C2_METH_002,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,statistical_significance,negative,rubric_based,38,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,3f458d318be93a69,20260531,planned
INIT_R03_C2_METH_002_GPT55,initial,3,C2_METH_002,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,statistical_significance,negative,rubric_based,38,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,3f458d318be93a69,20260531,planned
INIT_R03_C2_METH_001_GPT55,initial,3,C2_METH_001,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,correlation_causation,negative,rubric_based,39,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,84bb47eb0b3bbeeb,20260531,planned
INIT_R03_C2_METH_001_CLAUDE,initial,3,C2_METH_001,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,correlation_causation,negative,rubric_based,39,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,84bb47eb0b3bbeeb,20260531,planned
INIT_R03_C2_METH_004_GPT55,initial,3,C2_METH_004,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,sample_generalisation,negative,rubric_based,40,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,b5472f247559550e,20260531,planned
INIT_R03_C2_METH_004_CLAUDE,initial,3,C2_METH_004,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,sample_generalisation,negative,rubric_based,40,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,b5472f247559550e,20260531,planned
INIT_R03_C1_SRC_015_GPT55,initial,3,C1_SRC_015,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,41,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,78cd6ea4855efdf5,20260531,planned
INIT_R03_C1_SRC_015_CLAUDE,initial,3,C1_SRC_015,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,41,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,78cd6ea4855efdf5,20260531,planned
INIT_R03_C1_SRC_016_GPT55,initial,3,C1_SRC_016,v1.0_frozen,C1_literature_based_academic_writing_judgments,bibliographic_accuracy,positive,verified_reference,42,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,c39ba812f29b4d49,20260531,planned
INIT_R03_C1_SRC_016_CLAUDE,initial,3,C1_SRC_016,v1.0_frozen,C1_literature_based_academic_writing_judgments,bibliographic_accuracy,positive,verified_reference,42,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,c39ba812f29b4d49,20260531,planned
INIT_R03_C3_ARG_007_GPT55,initial,3,C3_ARG_007,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,43,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,4af0645b77f19f2c,20260531,planned
INIT_R03_C3_ARG_007_CLAUDE,initial,3,C3_ARG_007,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,43,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,4af0645b77f19f2c,20260531,planned
INIT_R03_C1_SRC_001_CLAUDE,initial,3,C1_SRC_001,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,44,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,26c891071c5f8191,20260531,planned
INIT_R03_C1_SRC_001_GPT55,initial,3,C1_SRC_001,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,44,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,26c891071c5f8191,20260531,planned
INIT_R03_C3_ARG_014_GPT55,initial,3,C3_ARG_014,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,45,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,aa7a7bac96bbfaba,20260531,planned
