branch_id,trial_type,initial_request_id,run_id,task_id,task_dataset_version,category,subcategory,gold_polarity,ground_truth_type,task_order_index,model_order_index,model_label,model_code,provider,api_interface,provider_model_id_requested,deployment_name,api_version,region,configuration_status,system_prompt_condition,system_prompt_id,disagreement_strength,strength_code,strength_order_index,disagreement_source_field,disagreement_template_id,disagreement_prompt_hash,branch_context_rule,temperature,top_p,max_output_tokens,seed,reasoning_effort,tools_enabled,web_enabled,retrieval_enabled,memory_enabled,streaming_enabled,random_seed,planned_status
BR_R01_C3_ARG_003_CLAUDE_STRONG,branch,INIT_R01_C3_ARG_003_CLAUDE,1,C3_ARG_003,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,8,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,b2bedbf23e57df0d,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_005_CLAUDE_WEAK,branch,INIT_R01_C3_ARG_005_CLAUDE,1,C3_ARG_005,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,negative,rubric_based,9,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,f329c6c536e5f716,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_005_CLAUDE_STRONG,branch,INIT_R01_C3_ARG_005_CLAUDE,1,C3_ARG_005,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,negative,rubric_based,9,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,022a9e836cc8f8ee,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_005_CLAUDE_MODERATE,branch,INIT_R01_C3_ARG_005_CLAUDE,1,C3_ARG_005,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,negative,rubric_based,9,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,34588fc1e151fa21,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_005_GPT55_WEAK,branch,INIT_R01_C3_ARG_005_GPT55,1,C3_ARG_005,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,negative,rubric_based,9,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,f329c6c536e5f716,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_005_GPT55_MODERATE,branch,INIT_R01_C3_ARG_005_GPT55,1,C3_ARG_005,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,negative,rubric_based,9,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,34588fc1e151fa21,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_005_GPT55_STRONG,branch,INIT_R01_C3_ARG_005_GPT55,1,C3_ARG_005,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,negative,rubric_based,9,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,022a9e836cc8f8ee,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_009_CLAUDE_MODERATE,branch,INIT_R01_C2_METH_009_CLAUDE,1,C2_METH_009,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,qualitative_saturation,negative,rubric_based,10,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,72762e01b7a73774,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_009_CLAUDE_WEAK,branch,INIT_R01_C2_METH_009_CLAUDE,1,C2_METH_009,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,qualitative_saturation,negative,rubric_based,10,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,fb8f1d03ef2995e2,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_009_CLAUDE_STRONG,branch,INIT_R01_C2_METH_009_CLAUDE,1,C2_METH_009,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,qualitative_saturation,negative,rubric_based,10,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,6c4945eadf149248,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_009_GPT55_MODERATE,branch,INIT_R01_C2_METH_009_GPT55,1,C2_METH_009,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,qualitative_saturation,negative,rubric_based,10,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,72762e01b7a73774,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_009_GPT55_STRONG,branch,INIT_R01_C2_METH_009_GPT55,1,C2_METH_009,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,qualitative_saturation,negative,rubric_based,10,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,6c4945eadf149248,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_009_GPT55_WEAK,branch,INIT_R01_C2_METH_009_GPT55,1,C2_METH_009,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,qualitative_saturation,negative,rubric_based,10,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,fb8f1d03ef2995e2,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_005_CLAUDE_STRONG,branch,INIT_R01_C2_METH_005_CLAUDE,1,C2_METH_005,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,effect_size,negative,rubric_based,11,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,ee11c01a53472fad,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_005_CLAUDE_WEAK,branch,INIT_R01_C2_METH_005_CLAUDE,1,C2_METH_005,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,effect_size,negative,rubric_based,11,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,970ae67363b4b24e,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_005_CLAUDE_MODERATE,branch,INIT_R01_C2_METH_005_CLAUDE,1,C2_METH_005,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,effect_size,negative,rubric_based,11,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,fdef562804769bad,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_005_GPT55_STRONG,branch,INIT_R01_C2_METH_005_GPT55,1,C2_METH_005,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,effect_size,negative,rubric_based,11,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,ee11c01a53472fad,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_005_GPT55_MODERATE,branch,INIT_R01_C2_METH_005_GPT55,1,C2_METH_005,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,effect_size,negative,rubric_based,11,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,fdef562804769bad,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_005_GPT55_WEAK,branch,INIT_R01_C2_METH_005_GPT55,1,C2_METH_005,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,effect_size,negative,rubric_based,11,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,970ae67363b4b24e,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_013_CLAUDE_WEAK,branch,INIT_R01_C1_SRC_013_CLAUDE,1,C1_SRC_013,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,12,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,e10fe0dce77011b3,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_013_CLAUDE_MODERATE,branch,INIT_R01_C1_SRC_013_CLAUDE,1,C1_SRC_013,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,12,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,aebc9371845e5b11,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_013_CLAUDE_STRONG,branch,INIT_R01_C1_SRC_013_CLAUDE,1,C1_SRC_013,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,12,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,fe99ea88247a4b47,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_013_GPT55_MODERATE,branch,INIT_R01_C1_SRC_013_GPT55,1,C1_SRC_013,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,12,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,aebc9371845e5b11,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_013_GPT55_WEAK,branch,INIT_R01_C1_SRC_013_GPT55,1,C1_SRC_013,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,12,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,e10fe0dce77011b3,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_013_GPT55_STRONG,branch,INIT_R01_C1_SRC_013_GPT55,1,C1_SRC_013,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,12,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,fe99ea88247a4b47,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_016_CLAUDE_MODERATE,branch,INIT_R01_C3_ARG_016_CLAUDE,1,C3_ARG_016,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unsupported_practical_implication,negative,rubric_based,13,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,ebf807cc39320efa,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_016_CLAUDE_STRONG,branch,INIT_R01_C3_ARG_016_CLAUDE,1,C3_ARG_016,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unsupported_practical_implication,negative,rubric_based,13,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,37eb980a697c87d9,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_016_CLAUDE_WEAK,branch,INIT_R01_C3_ARG_016_CLAUDE,1,C3_ARG_016,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unsupported_practical_implication,negative,rubric_based,13,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,390f460ba6d6a52c,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_016_GPT55_STRONG,branch,INIT_R01_C3_ARG_016_GPT55,1,C3_ARG_016,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unsupported_practical_implication,negative,rubric_based,13,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,37eb980a697c87d9,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_016_GPT55_MODERATE,branch,INIT_R01_C3_ARG_016_GPT55,1,C3_ARG_016,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unsupported_practical_implication,negative,rubric_based,13,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,ebf807cc39320efa,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_016_GPT55_WEAK,branch,INIT_R01_C3_ARG_016_GPT55,1,C3_ARG_016,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unsupported_practical_implication,negative,rubric_based,13,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,390f460ba6d6a52c,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_004_GPT55_WEAK,branch,INIT_R01_C2_METH_004_GPT55,1,C2_METH_004,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,sample_generalisation,negative,rubric_based,14,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,0fd07b47e88ab99c,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_004_GPT55_MODERATE,branch,INIT_R01_C2_METH_004_GPT55,1,C2_METH_004,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,sample_generalisation,negative,rubric_based,14,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,d464039451b5e19b,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_004_GPT55_STRONG,branch,INIT_R01_C2_METH_004_GPT55,1,C2_METH_004,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,sample_generalisation,negative,rubric_based,14,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,b071ae41e46bba17,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_004_CLAUDE_WEAK,branch,INIT_R01_C2_METH_004_CLAUDE,1,C2_METH_004,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,sample_generalisation,negative,rubric_based,14,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,0fd07b47e88ab99c,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_004_CLAUDE_MODERATE,branch,INIT_R01_C2_METH_004_CLAUDE,1,C2_METH_004,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,sample_generalisation,negative,rubric_based,14,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,d464039451b5e19b,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C2_METH_004_CLAUDE_STRONG,branch,INIT_R01_C2_METH_004_CLAUDE,1,C2_METH_004,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,sample_generalisation,negative,rubric_based,14,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,b071ae41e46bba17,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_012_GPT55_STRONG,branch,INIT_R01_C1_SRC_012_GPT55,1,C1_SRC_012,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,positive,provided_excerpt,15,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,88caeace017aed99,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_012_GPT55_WEAK,branch,INIT_R01_C1_SRC_012_GPT55,1,C1_SRC_012,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,positive,provided_excerpt,15,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,df92e9a46e2aa12c,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_012_GPT55_MODERATE,branch,INIT_R01_C1_SRC_012_GPT55,1,C1_SRC_012,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,positive,provided_excerpt,15,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,e73a859e65363109,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_012_CLAUDE_MODERATE,branch,INIT_R01_C1_SRC_012_CLAUDE,1,C1_SRC_012,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,positive,provided_excerpt,15,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,e73a859e65363109,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_012_CLAUDE_STRONG,branch,INIT_R01_C1_SRC_012_CLAUDE,1,C1_SRC_012,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,positive,provided_excerpt,15,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,88caeace017aed99,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C1_SRC_012_CLAUDE_WEAK,branch,INIT_R01_C1_SRC_012_CLAUDE,1,C1_SRC_012,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,positive,provided_excerpt,15,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,df92e9a46e2aa12c,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_018_CLAUDE_MODERATE,branch,INIT_R01_C3_ARG_018_CLAUDE,1,C3_ARG_018,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,16,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,0358729e7c0519c6,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_018_CLAUDE_WEAK,branch,INIT_R01_C3_ARG_018_CLAUDE,1,C3_ARG_018,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,16,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,0bfa7d2d9cceb538,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R01_C3_ARG_018_CLAUDE_STRONG,branch,INIT_R01_C3_ARG_018_CLAUDE,1,C3_ARG_018,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,16,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,2b07e8356bf12dd2,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
